,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank
300,2014,335000,3,2.5,2440,7632,2.0,0,0,3,8,1998,0,98003,16,24.0
301,2014,576000,3,2.5,1940,9000,1.0,0,0,4,7,1948,0,98117,66,10.0
302,2015,208633,3,2.5,2040,3810,2.0,0,0,3,8,2006,0,98038,9,20.0
303,2015,315000,3,2.25,2200,8750,1.0,0,0,4,7,1964,0,98166,51,10.0
304,2015,725000,3,1.75,1920,3300,1.0,0,0,4,8,1913,0,98112,102,10.0
305,2015,550000,4,2.75,1800,7750,1.0,0,0,4,8,1965,0,98177,50,10.0
306,2014,610750,4,2.25,2180,7297,2.0,0,0,3,8,1984,0,98074,30,4.0
307,2015,550700,2,1.0,1010,5000,1.5,0,0,4,6,1908,0,98105,107,10.0
308,2015,665000,4,2.75,3320,10574,2.0,0,0,5,8,1960,0,98056,55,19.0
309,2015,834000,4,2.5,2370,4000,1.5,0,2,5,8,1928,0,98144,87,10.0
310,2014,201000,5,1.75,1660,78408,1.5,0,0,3,6,1915,0,98065,99,11.0
311,2014,2380000,5,2.5,3650,9050,2.0,0,4,5,10,1921,0,98119,93,10.0
312,2014,1380000,4,3.25,4290,12103,1.0,0,3,3,11,1997,0,98006,17,3.0
313,2014,305000,4,2.25,1950,7700,1.0,0,0,3,8,1979,0,98058,35,19.0
314,2015,487000,3,2.0,2590,14052,1.0,0,0,5,8,1948,0,98133,67,10.0
315,2015,390000,3,2.5,1930,64904,1.0,0,0,4,8,1988,0,98042,27,22.0
316,2014,548000,2,1.0,1470,3864,1.0,0,0,4,7,1916,0,98103,98,10.0
317,2014,268750,4,1.0,800,8775,1.0,0,0,3,6,1943,0,98166,71,10.0
318,2014,819900,5,2.75,3150,7119,2.0,0,0,3,9,2013,0,98052,1,5.0
319,2014,520000,3,2.25,2030,16200,2.0,0,0,3,8,1984,0,98027,30,8.0
320,2014,230000,3,2.0,1450,11204,1.0,0,0,3,7,2003,0,98001,11,23.0
321,2015,240000,3,1.75,1510,10248,1.0,0,0,3,7,1969,0,98023,46,24.0
322,2014,232000,2,1.0,1240,12092,1.0,0,0,3,6,1922,1984,98146,92,10.0
323,2014,274975,3,2.5,3030,45004,2.0,0,0,3,9,1987,0,98077,27,7.0
324,2014,740000,4,2.0,2050,4400,1.5,0,0,4,9,1922,0,98102,92,10.0
325,2015,186375,3,1.0,1000,7636,1.0,0,0,2,7,1952,0,98166,63,10.0
326,2014,790000,3,2.25,2370,10289,1.0,0,0,4,9,1977,0,98005,37,3.0
327,2014,880000,4,3.5,2800,6750,2.0,0,0,3,9,1951,2002,98105,63,10.0
328,2015,279000,6,1.75,2240,11180,2.0,0,0,4,7,1955,0,98198,60,10.0
329,2014,295000,3,2.0,1810,10530,1.0,0,2,3,8,1991,0,98022,23,21.0
330,2015,640000,2,1.0,1070,5000,1.0,0,0,3,7,1924,0,98103,91,10.0
331,2014,940000,4,2.0,2490,9525,2.0,0,0,5,9,1968,0,98040,46,2.0
332,2014,260000,4,2.5,1960,5238,2.0,0,0,3,7,2003,0,98038,11,20.0
333,2014,559900,3,2.75,2930,5569,1.0,0,0,3,9,2004,0,98072,10,7.0
334,2014,791500,4,2.0,1510,3500,1.5,0,0,5,7,1911,0,98103,103,10.0
335,2014,265000,3,1.75,1420,8250,1.0,0,0,3,7,1954,0,98133,60,10.0
336,2015,245000,3,1.75,1740,11547,1.0,0,0,3,7,1954,0,98178,61,10.0
337,2015,485000,4,1.75,2560,43995,2.0,0,0,4,7,1962,0,98052,53,5.0
338,2014,684000,4,3.5,3040,8414,2.0,0,0,3,9,2010,0,98059,4,19.0
339,2014,425000,3,1.75,2500,6840,1.0,0,0,3,8,1957,0,98125,57,10.0
340,2014,309600,4,1.75,1275,20000,1.0,0,0,4,6,1991,0,98070,23,13.0
341,2014,552250,4,2.5,2580,5823,2.0,0,0,3,8,2002,0,98065,12,11.0
342,2014,165000,4,1.0,1000,7134,1.0,0,0,3,6,1943,0,98178,71,10.0
343,2014,320000,2,1.0,1070,32633,1.0,0,0,4,6,1930,0,98059,84,19.0
344,2014,206600,3,2.0,1390,13464,1.0,0,0,4,7,1987,0,98030,27,22.0
345,2015,387000,4,1.75,2500,7690,1.0,0,0,3,7,1973,0,98155,42,10.0
346,2014,299000,1,0.75,560,12120,1.0,0,0,3,4,1967,0,98014,47,15.0
347,2014,855000,4,2.75,2270,10460,2.0,0,0,3,9,1965,0,98040,49,2.0
348,2015,315000,3,1.0,1900,14400,1.0,0,0,4,7,1954,0,98166,61,10.0
349,2014,437500,2,1.0,990,3120,1.0,0,2,5,7,1907,0,98103,107,10.0
350,2015,252000,4,1.5,1550,19800,1.0,0,0,4,7,1969,0,98001,46,23.0
351,2014,375000,4,1.75,2200,7475,1.0,0,0,5,7,1955,0,98118,59,10.0
352,2014,300000,4,2.5,1910,4862,2.0,0,0,3,7,2005,0,98038,9,20.0
353,2014,420000,4,1.0,1750,9600,1.5,0,0,4,7,1954,0,98006,60,3.0
354,2014,900000,3,1.0,1330,77972,1.0,0,0,3,7,1928,1954,98033,86,6.0
355,2014,679900,3,2.5,2440,5750,2.0,0,2,3,9,2000,0,98116,14,10.0
356,2014,463000,3,2.5,1640,29970,2.0,0,0,3,7,1992,0,98053,22,5.0
357,2014,380000,5,2.5,2760,11340,2.0,0,0,4,9,1978,0,98059,36,19.0
358,2014,329500,4,2.5,1820,7912,2.0,0,0,3,7,1994,0,98038,20,20.0
359,2014,604950,3,2.5,2110,5608,1.0,0,0,3,8,2013,0,98033,1,6.0
360,2014,795000,5,2.5,3040,9570,1.0,0,2,4,8,1966,0,98006,48,3.0
361,2015,465000,3,2.0,1840,40438,2.0,0,0,3,7,1994,0,98045,21,16.0
362,2015,673000,4,2.5,2990,10400,2.0,0,0,3,9,2002,0,98166,13,10.0
363,2014,810000,4,2.5,3520,15420,2.0,0,0,3,10,1991,0,98074,23,4.0
364,2015,785000,4,2.75,2440,69415,1.0,0,0,4,8,1989,0,98075,26,4.0
365,2014,338000,4,3.0,2090,7500,1.0,0,0,3,7,1986,0,98056,28,19.0
366,2014,280000,3,2.25,1430,7222,2.0,0,0,3,7,1993,0,98056,21,19.0
367,2014,315000,4,2.25,2180,10754,1.0,0,0,5,7,1954,0,98133,60,10.0
368,2014,380000,5,3.0,3450,9914,2.0,0,0,3,9,2004,0,98023,10,24.0
369,2014,297000,3,2.25,1450,7562,2.0,0,0,3,7,1994,0,98056,20,19.0
370,2014,730000,4,2.5,3230,7331,2.0,0,0,3,10,2004,0,98075,10,4.0
371,2014,450000,3,1.75,1640,13500,1.0,0,0,3,7,1940,0,98125,74,10.0
372,2014,275000,3,3.0,1590,7750,1.0,0,0,3,7,1997,0,98038,17,20.0
373,2015,595000,4,2.0,2020,2849,2.0,0,0,3,7,1960,0,98115,55,10.0
374,2015,435000,3,1.5,1300,3348,1.5,0,0,3,7,1904,2014,98144,111,10.0
375,2014,270000,2,1.5,1380,209959,1.0,0,0,1,6,1954,0,98011,60,12.0
376,2014,950000,3,3.0,4040,14338,2.0,0,0,3,10,1986,0,98077,28,7.0
377,2015,389000,4,2.25,2130,5337,2.0,0,0,3,7,2001,0,98019,14,17.0
378,2015,560000,4,2.25,2550,7800,1.0,0,0,3,8,1968,0,98052,47,5.0
379,2014,1350000,5,3.5,4800,14984,2.0,0,2,3,11,1998,0,98006,16,3.0
380,2014,799000,4,2.25,2510,11585,2.0,0,0,4,8,1969,0,98040,45,2.0
381,2014,365500,3,2.0,1410,9600,1.0,0,0,4,7,1983,0,98072,31,7.0
382,2014,252350,3,2.0,1650,7352,1.0,0,0,3,7,1979,0,98058,35,19.0
383,2014,403950,4,2.5,2120,13780,2.0,0,0,3,8,1993,0,98146,21,10.0
384,2014,385000,4,1.5,2040,10726,1.0,0,0,3,7,1954,0,98177,60,10.0
385,2014,345000,4,1.0,1550,7620,1.5,0,0,3,7,1957,0,98106,57,10.0
386,2014,490000,3,2.75,1980,3128,2.0,0,0,4,9,1979,0,98008,35,3.0
387,2014,330000,3,2.5,1600,26977,2.0,0,0,3,8,2005,0,98019,9,17.0
388,2014,927000,4,2.75,3300,12090,2.0,0,0,3,8,1953,0,98004,61,3.0
389,2014,1120000,4,2.5,3840,16619,2.0,0,1,4,10,1983,0,98040,31,2.0
390,2015,330000,2,1.0,1220,10000,1.0,0,0,5,7,1950,0,98028,65,14.0
391,2015,530000,5,2.25,2720,8800,1.0,0,0,4,7,1958,0,98008,57,3.0
392,2014,365000,4,2.0,1940,25600,1.0,0,0,1,8,1962,0,98006,52,3.0
393,2014,378750,3,2.5,2160,3000,1.5,0,0,3,7,1909,2011,98118,105,10.0
394,2014,269900,4,1.75,1530,8750,1.5,0,0,4,7,1968,0,98058,46,19.0
395,2015,557000,3,3.5,1710,2096,2.0,0,0,3,8,2008,0,98122,7,10.0
396,2014,360000,4,1.75,3730,16980,1.0,0,0,4,7,1974,0,98022,40,21.0
397,2015,352000,2,1.0,940,5000,1.0,0,0,4,7,1937,0,98117,78,10.0
398,2015,437000,3,2.5,1750,22357,2.0,0,0,3,8,1994,0,98045,21,16.0
399,2014,322500,4,2.5,1820,6753,2.0,0,0,3,7,1994,0,98038,20,20.0
400,2014,650000,3,3.25,1510,2000,2.0,0,0,3,9,2001,0,98116,13,10.0
401,2014,450000,3,2.0,1290,1213,3.0,0,0,3,8,2001,0,98103,13,10.0
402,2015,278500,3,2.0,1570,5250,1.0,0,0,3,7,1998,0,98092,17,23.0
403,2015,364950,4,2.5,1930,6957,2.0,0,0,3,8,1995,0,98055,20,19.0
404,2014,840000,4,3.5,2840,40139,1.0,0,4,4,10,1986,0,98038,28,20.0
405,2015,268000,3,2.5,1550,8134,2.0,0,0,3,7,1991,0,98031,24,22.0
406,2014,517534,2,1.0,833,143947,1.0,0,0,3,5,2006,0,98070,8,13.0
407,2014,632925,3,2.5,2990,32239,2.0,0,0,4,8,1978,0,98077,36,7.0
408,2014,577500,3,2.5,2000,7251,2.0,0,0,3,9,1995,0,98034,19,6.0
409,2015,339000,4,1.5,2390,7480,1.5,0,2,3,7,1920,0,98178,95,10.0
410,2014,570000,3,1.75,2910,37461,1.0,0,0,4,7,1967,0,98052,47,5.0
411,2014,563500,4,1.75,2085,174240,1.0,0,0,3,7,1964,0,98024,50,9.0
412,2015,423000,4,2.25,2200,9351,1.0,0,0,5,7,1962,0,98133,53,10.0
413,2014,355000,3,2.25,1860,5028,2.0,0,0,3,8,2012,0,98019,2,17.0
414,2014,1550000,5,4.25,6070,171626,2.0,0,0,3,12,1999,0,98024,15,9.0
415,2014,482000,2,1.0,950,3960,1.0,0,0,3,7,1941,0,98103,73,10.0
416,2014,625000,3,1.75,1600,9135,1.0,0,0,5,7,1955,0,98006,59,3.0
417,2014,538000,3,2.5,2250,11632,2.0,0,0,3,8,1988,0,98056,26,19.0
418,2015,380000,3,2.5,2280,10255,2.0,0,0,4,8,1985,0,98058,30,19.0
419,2014,375000,2,1.0,940,5120,1.0,0,0,3,7,1909,0,98122,105,10.0
420,2015,245000,3,2.5,1530,8500,1.0,0,0,5,7,1996,0,98038,19,20.0
421,2014,310000,5,1.75,2190,27260,1.0,0,0,4,7,1947,1974,98166,67,10.0
422,2015,1300000,3,2.0,2350,15021,1.0,0,0,4,8,1976,0,98004,39,3.0
423,2014,397000,4,2.0,1440,7680,1.0,0,0,3,7,1971,0,98034,43,6.0
424,2015,365000,3,2.5,2200,4052,2.0,0,0,3,8,2005,0,98058,10,19.0
425,2014,328500,4,3.0,2290,8250,2.0,0,0,3,9,1990,0,98042,24,22.0
426,2014,988000,4,3.0,4040,19700,2.0,0,0,3,11,1987,0,98052,27,5.0
427,2014,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1922,0,98103,92,10.0
428,2014,237000,3,2.5,1490,2138,2.0,0,0,3,7,2005,0,98055,9,19.0
429,2014,525000,4,2.5,2450,5280,2.0,0,0,3,8,2003,0,98011,11,12.0
430,2014,749000,4,2.5,1710,9627,1.0,0,0,3,9,1976,2014,98006,38,3.0
431,2014,722500,5,2.5,4870,11800,2.0,0,0,3,10,1983,0,98074,31,4.0
432,2015,843000,3,2.5,3130,8750,2.0,0,0,3,10,1991,0,98052,24,5.0
433,2014,438000,2,2.0,1270,1372,3.0,0,0,3,8,2000,0,98115,14,10.0
434,2014,578000,3,1.75,2120,10875,1.0,0,2,3,8,1977,0,98146,37,10.0
435,2014,227950,3,1.5,1670,8230,1.0,0,0,5,7,1954,0,98001,60,23.0
436,2014,196000,3,2.25,2070,11576,2.0,0,0,3,7,1974,0,98001,40,23.0
437,2014,641000,2,1.0,1420,5332,1.0,0,0,3,8,1953,0,98105,61,10.0
438,2015,350000,3,1.5,1250,219978,1.0,0,0,4,6,1980,0,98038,35,20.0
439,2014,205000,3,1.0,940,7980,1.0,0,0,4,7,1960,0,98032,54,22.0
440,2014,400000,3,1.75,1920,9102,1.0,0,0,3,7,1968,0,98072,46,7.0
441,2014,1030000,3,2.5,3545,9816,1.0,0,0,3,10,2005,0,98027,9,8.0
442,2015,505000,3,2.0,1260,5460,1.0,0,0,3,7,1972,0,98034,43,6.0
443,2014,475000,5,2.5,2340,7200,1.0,0,0,3,7,1975,0,98034,39,6.0
444,2014,520000,3,2.25,2590,9263,1.0,0,0,5,8,1977,0,98028,37,14.0
445,2015,1450000,3,4.5,3970,24920,2.0,0,2,3,10,1977,1999,98034,38,6.0
446,2014,333500,3,1.75,1220,9732,1.0,0,0,3,7,1965,0,98011,49,12.0
447,2015,232000,3,1.0,1400,10403,1.0,0,0,4,6,1976,0,98038,39,20.0
448,2015,691100,3,2.75,2360,16117,1.0,0,0,4,8,1983,0,98006,32,3.0
449,2014,811000,3,1.75,1870,9897,1.0,0,0,4,8,1960,0,98040,54,2.0
450,2014,551000,3,2.5,2830,5802,2.0,0,0,3,9,2001,0,98028,13,14.0
451,2015,496500,3,2.5,2260,3640,2.0,0,0,3,8,1994,0,98072,21,7.0
452,2014,705000,3,3.0,1970,20978,2.0,1,3,4,9,1980,0,98070,34,13.0
453,2014,578000,4,2.5,3140,9225,1.0,0,2,5,9,1966,0,98055,48,19.0
454,2015,255000,3,1.75,1240,8659,1.0,0,0,5,7,1986,0,98042,29,22.0
455,2014,1050000,4,3.5,3450,7832,2.0,0,0,3,10,2007,0,98006,7,3.0
456,2015,348000,3,2.25,2570,8491,2.0,0,0,4,8,1989,0,98042,26,22.0
457,2014,230000,3,2.0,1510,3413,2.0,0,0,3,7,1985,0,98031,29,22.0
458,2014,359500,4,2.25,2390,11250,2.0,0,0,3,9,1988,0,98023,26,24.0
459,2014,330000,3,1.0,980,7000,1.0,0,0,3,6,1953,0,98133,61,10.0
460,2014,80000,1,0.75,430,5050,1.0,0,0,2,4,1912,0,98014,102,15.0
461,2014,465000,3,1.75,1480,6360,1.0,0,0,3,7,1954,0,98133,60,10.0
462,2014,325000,4,2.5,1850,7324,2.0,0,0,3,8,1997,0,98042,17,22.0
463,2015,340500,3,2.0,2270,28025,1.0,0,0,4,7,1947,0,98168,68,10.0
464,2015,342500,3,2.5,1810,5192,2.0,0,0,3,8,1993,0,98038,22,20.0
465,2014,290900,2,2.0,1610,17600,2.0,0,0,3,6,1930,1983,98178,84,10.0
466,2015,868700,3,4.25,3840,6161,2.0,0,0,3,10,2000,0,98074,15,4.0
467,2014,1200000,4,2.75,4110,8400,2.0,0,1,3,9,1928,2013,98125,86,10.0
468,2014,1150000,4,3.25,4190,10259,2.0,0,0,3,11,2000,0,98074,14,4.0
469,2014,859900,4,2.75,3390,6298,2.0,0,0,3,9,2011,0,98074,3,4.0
470,2014,520000,4,2.25,1890,3006,2.0,0,0,3,7,2003,0,98029,11,8.0
471,2014,460000,3,2.5,1610,2527,2.0,0,2,3,9,2005,0,98118,9,10.0
472,2014,438924,3,1.5,1050,4590,1.0,0,0,3,7,1949,0,98115,65,10.0
473,2015,315000,2,1.0,630,6550,1.0,0,0,3,5,1918,0,98126,97,10.0
474,2014,590000,4,2.75,2910,10650,1.0,0,2,3,8,1975,0,98033,39,6.0
475,2014,378500,4,1.75,1700,8640,1.0,0,0,3,7,1955,0,98006,59,3.0
476,2014,328500,3,2.5,1950,8130,2.0,0,0,4,9,1990,0,98042,24,22.0
477,2015,849950,3,3.0,2990,9773,2.0,0,0,4,8,1973,0,98005,42,3.0
478,2014,525000,3,1.5,1350,6000,1.0,0,2,3,7,1950,0,98136,64,10.0
479,2015,1390000,4,3.25,4860,181319,2.5,0,0,3,9,1993,0,98074,22,4.0
480,2015,295000,4,2.5,2160,7725,1.0,0,0,4,8,1978,0,98023,37,24.0
481,2014,1070000,6,3.5,4860,11793,2.0,0,0,3,11,1998,0,98006,16,3.0
482,2014,207950,2,2.0,890,5000,1.0,0,0,3,6,1917,0,98118,97,10.0
483,2014,699900,4,2.75,2810,7302,2.0,0,0,3,9,2002,0,98075,12,4.0
484,2015,1280000,5,2.5,3400,9500,2.0,0,1,4,8,1977,0,98027,38,8.0
485,2014,452000,4,1.5,1580,7350,1.0,0,0,4,7,1963,0,98052,51,5.0
486,2015,370000,3,2.0,1680,5036,1.0,0,1,4,7,1987,0,98055,28,19.0
487,2015,232000,3,1.75,1300,11230,1.0,0,0,5,7,1968,0,98042,47,22.0
488,2014,669950,5,2.5,2820,14062,2.0,0,0,4,7,1960,0,98034,54,6.0
489,2014,397500,3,2.0,1510,6710,1.0,0,0,3,7,1972,0,98034,42,6.0
490,2014,490000,2,2.5,1230,1391,2.0,0,0,3,8,2004,0,98112,10,10.0
491,2015,725000,4,2.0,2110,4140,2.0,0,0,3,9,1925,2003,98116,90,10.0
492,2014,299000,3,2.75,3080,19635,1.0,0,2,4,7,1958,0,98032,56,22.0
493,2014,625000,2,1.5,1490,5750,1.5,0,0,4,7,1900,0,98116,114,10.0
494,2014,437500,3,2.5,2120,4500,2.0,0,0,3,7,2000,0,98065,14,11.0
495,2015,650000,4,2.5,3180,5438,2.0,0,0,3,9,2003,0,98065,12,11.0
496,2014,475000,2,1.0,1490,3825,1.0,0,0,3,7,1929,0,98117,85,10.0
497,2014,342000,3,2.0,1930,11947,1.0,0,0,4,8,1966,0,98042,48,22.0
498,2014,1200000,4,2.5,2770,7800,2.0,0,0,3,10,1999,0,98033,15,6.0
499,2015,280000,3,1.5,1670,11610,1.0,0,0,4,7,1963,0,98055,52,19.0
500,2014,240000,2,1.75,1330,7200,1.0,0,0,3,7,1993,0,98188,21,10.0
501,2014,529000,3,1.0,1210,3328,1.5,0,0,4,7,1924,0,98107,90,10.0
502,2015,442000,3,1.0,1190,5100,1.0,0,0,4,7,1941,0,98136,74,10.0
503,2014,615000,2,1.0,1540,6872,1.0,0,0,4,7,1946,0,98119,68,10.0
504,2014,1490000,4,3.75,4030,10800,2.0,0,0,3,10,2006,0,98033,8,6.0
505,2015,585000,4,1.75,2430,7559,1.0,0,0,4,8,1981,0,98052,34,5.0
506,2015,480000,4,2.5,2600,7787,2.0,0,0,3,8,2005,0,98059,10,19.0
507,2014,1100000,5,3.5,4410,57063,2.0,0,0,4,9,1990,0,98053,24,5.0
508,2014,290000,4,1.0,1330,8184,1.5,0,0,3,7,1949,0,98133,65,10.0
509,2014,615000,3,1.75,1900,5000,1.0,0,0,5,7,1951,0,98116,63,10.0
510,2015,300000,2,1.0,1100,7680,1.0,0,0,4,7,1950,0,98133,65,10.0
511,2014,308000,3,1.0,1980,39150,1.5,0,0,3,6,1932,0,98030,82,22.0
512,2015,750000,3,2.5,2400,7745,2.0,0,0,3,9,2001,0,98033,14,6.0
513,2014,2250000,4,2.25,4760,8036,2.5,0,0,5,9,1916,0,98112,98,10.0
514,2014,890000,4,3.25,3180,194278,2.0,0,0,3,10,2005,0,98059,9,19.0
515,2015,288000,3,1.0,1190,7560,1.0,0,0,5,6,1958,0,98058,57,19.0
516,2014,190000,2,1.0,630,6000,1.0,0,0,3,6,1943,2005,98178,71,10.0
517,2015,515000,5,3.0,2530,5105,1.0,0,0,3,8,2005,0,98133,10,10.0
518,2014,235000,4,1.5,1690,11054,1.0,0,0,4,5,1930,0,98055,84,19.0
519,2014,275000,2,1.0,940,5000,1.0,0,0,3,6,1951,0,98126,63,10.0
520,2014,727500,2,2.0,1240,9119,1.0,0,0,4,7,1952,0,98004,62,3.0
521,2014,650000,4,2.5,3040,6587,2.0,0,0,3,7,2003,0,98053,11,5.0
522,2014,1600000,6,5.0,6050,230652,2.0,0,3,3,11,2001,0,98024,13,9.0
523,2014,365000,4,1.0,1590,7085,1.5,0,0,3,6,1944,0,98125,70,10.0
524,2014,662000,3,1.75,2500,36947,1.0,0,0,3,9,1984,0,98052,30,5.0
525,2015,270500,3,2.5,1780,7848,1.0,0,0,3,7,1978,0,98038,37,20.0
526,2015,200000,2,1.5,1360,1898,2.0,0,0,3,7,1978,0,98092,37,23.0
527,2015,970000,4,3.25,4740,76230,2.0,0,0,3,10,1987,0,98075,28,4.0
528,2014,160000,3,1.5,1010,9600,1.0,0,0,4,7,1962,0,98198,52,10.0
529,2015,204000,3,1.0,1040,7405,1.0,0,0,4,6,1971,0,98010,44,18.0
530,2015,358000,3,2.25,1610,6655,2.0,0,0,4,7,1985,0,98058,30,19.0
531,2015,452000,4,1.75,1570,8268,1.0,0,0,3,7,1979,0,98011,36,12.0
532,2014,595000,2,2.0,1510,4000,1.0,0,0,4,7,1900,0,98103,114,10.0
533,2015,249000,3,2.0,1360,6082,1.0,0,0,3,7,1994,0,98042,21,22.0
534,2015,346900,4,2.5,1970,5106,2.0,0,0,3,8,1999,0,98055,16,19.0
535,2015,2130000,3,2.5,5403,24069,2.0,1,4,4,12,1976,0,98166,39,10.0
536,2014,280000,4,2.5,1560,4350,2.0,0,0,3,7,2003,0,98056,11,19.0
537,2014,318888,4,1.75,2320,12000,1.0,0,0,4,8,1973,0,98032,41,22.0
538,2014,530000,3,2.25,2120,40518,1.0,0,0,3,8,1967,0,98075,47,4.0
539,2014,375000,3,2.25,2120,18500,2.0,0,0,4,8,1983,0,98031,31,22.0
540,2015,910000,4,2.5,3350,29242,2.0,0,0,3,11,1988,0,98052,27,5.0
541,2014,782000,4,2.5,2380,9614,2.0,0,0,4,10,1991,0,98006,23,3.0
542,2015,259950,2,2.0,1070,649,2.0,0,0,3,9,2008,0,98106,7,10.0
543,2014,315000,4,2.75,2300,18360,1.0,0,0,4,7,1979,0,98058,35,19.0
544,2014,215000,2,1.0,1320,8865,1.0,0,0,4,6,1943,0,98168,71,10.0
545,2014,705000,3,1.75,2180,10221,1.0,0,2,4,7,1946,0,98040,68,2.0
546,2014,1450000,3,3.0,4380,6320,2.0,0,3,5,10,1952,0,98199,62,10.0
547,2015,451000,3,1.75,1790,9813,2.0,0,0,3,7,1949,0,98155,66,10.0
548,2014,261000,2,1.0,750,8125,1.0,0,0,4,6,1943,0,98055,71,19.0
549,2014,396000,3,1.5,1300,8280,1.0,0,0,5,7,1956,0,98028,58,14.0
550,2014,725000,4,2.5,2990,29170,2.0,0,3,3,9,1999,0,98059,15,19.0
551,2014,1950000,7,3.5,4640,15235,2.0,0,1,3,11,1965,2003,98040,49,2.0
552,2014,238000,4,1.0,1400,7242,1.5,0,0,3,7,1959,0,98188,55,10.0
553,2015,750000,6,1.75,2750,9563,2.0,0,0,4,8,1973,0,98052,42,5.0
554,2014,331500,4,2.5,2050,10271,2.0,0,0,3,7,1998,0,98042,16,22.0
555,2014,460000,4,3.0,2230,108900,1.0,0,0,3,7,1978,0,98065,36,11.0
556,2014,404950,4,2.25,2340,217014,1.0,0,0,4,8,1982,0,98092,32,23.0
557,2014,880000,3,2.5,2870,5163,2.0,0,0,3,9,2014,0,98103,0,10.0
558,2014,863000,4,2.5,4120,22370,2.0,0,0,3,10,1997,0,98074,17,4.0
559,2014,638700,3,1.75,2080,9162,1.0,0,0,3,7,1960,0,98005,54,3.0
560,2014,435000,3,2.5,1840,5680,2.0,0,0,3,7,2008,0,98053,6,5.0
561,2014,260000,3,1.0,1180,5350,1.5,0,0,4,6,1959,0,98178,55,10.0
562,2014,671500,5,2.75,2160,4000,1.5,0,0,5,7,1927,0,98105,87,10.0
563,2014,610000,3,1.0,1180,3400,1.5,0,0,3,8,1907,0,98109,107,10.0
564,2014,405000,2,0.75,1160,15029,1.0,0,0,4,6,1937,0,98014,77,15.0
565,2014,338900,4,2.5,1830,5612,2.0,0,0,3,7,2003,0,98038,11,20.0
566,2015,720000,4,4.0,3200,7708,2.0,0,0,3,10,2004,0,98075,11,4.0
567,2015,442000,5,3.0,2560,5445,1.5,0,0,4,7,1927,0,98108,88,10.0
568,2014,650000,5,2.75,2550,5040,1.5,0,0,5,8,1902,0,98122,112,10.0
569,2015,263500,3,1.75,1330,9917,1.0,0,0,3,7,1981,0,98058,34,19.0
570,2014,300000,2,1.0,1220,75794,1.0,0,0,4,7,1963,0,98038,51,20.0
571,2014,266000,3,2.5,1805,3402,2.0,0,0,3,7,2009,0,98002,5,23.0
572,2014,930000,4,4.0,6050,84942,2.5,0,2,3,9,2009,0,98077,5,7.0
573,2015,530000,4,2.5,2320,5493,2.0,0,0,3,8,2004,0,98028,11,14.0
574,2014,180000,3,1.0,1384,8960,1.0,0,0,4,6,1965,0,98023,49,24.0
575,2014,619000,3,2.5,2720,6439,2.0,0,0,3,9,2005,0,98065,9,11.0
576,2014,264000,3,1.5,1820,10608,1.0,0,0,4,7,1962,0,98003,52,24.0
577,2014,730000,2,2.25,2130,4920,1.5,0,4,4,7,1941,0,98116,73,10.0
578,2014,439000,4,2.25,2060,10070,2.0,0,0,3,7,1975,0,98034,39,6.0
579,2014,268500,4,1.75,1420,7500,1.0,0,0,4,7,1981,0,98031,33,22.0
580,2014,330000,3,1.75,1510,15744,1.0,0,0,3,7,1985,0,98045,29,16.0
581,2014,640000,3,2.5,2160,4000,1.5,0,0,3,8,1903,2013,98122,111,10.0
582,2014,900000,3,2.5,3180,12600,2.0,0,0,4,11,1978,0,98074,36,4.0
583,2014,370000,3,2.25,2110,13300,2.0,0,0,4,8,1985,0,98038,29,20.0
584,2015,685000,3,2.0,2060,2900,1.5,0,0,5,8,1931,0,98144,84,10.0
585,2014,505000,3,1.5,1830,217800,1.0,0,0,3,7,1981,0,98053,33,5.0
586,2014,265000,3,1.75,1820,32666,1.0,0,0,4,7,1966,0,98022,48,21.0
587,2015,290000,3,2.5,1610,2937,2.0,0,0,3,8,2006,0,98055,9,19.0
588,2014,296000,4,2.5,1780,3600,2.0,0,0,3,7,2006,0,98038,8,20.0
589,2015,360000,4,2.5,1840,9611,2.0,0,0,3,7,1996,0,98178,19,10.0
590,2014,240500,3,1.75,1460,10584,1.0,0,0,3,7,1997,0,98168,17,10.0
591,2014,372500,2,2.5,1400,2958,2.0,0,0,3,8,2007,0,98126,7,10.0
592,2014,595000,3,2.5,3370,14402,2.0,0,2,3,9,2004,0,98045,10,16.0
593,2014,515000,4,3.0,3590,8249,2.0,0,0,3,9,1997,0,98023,17,24.0
594,2014,1220000,4,2.25,3200,15367,2.0,0,0,4,9,1962,0,98040,52,2.0
595,2014,507000,2,1.75,1670,6460,1.0,0,0,3,8,2004,0,98053,10,5.0
596,2015,399950,4,2.0,2420,31465,1.0,0,0,3,9,1984,0,98092,31,23.0
597,2014,185000,3,1.75,1430,10816,2.0,0,0,3,7,1994,0,98010,20,18.0
598,2014,460000,3,1.75,1440,7070,1.0,0,0,3,7,1980,0,98052,34,5.0
599,2015,435500,3,2.25,1450,4789,2.0,0,0,3,7,1985,0,98029,30,8.0
600,2015,469000,4,2.75,3550,13938,1.0,0,0,5,8,1966,0,98188,49,10.0
601,2014,531000,2,3.0,1270,1175,2.0,0,0,3,8,2000,0,98103,14,10.0
