,Unnamed: 0,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank,PC 1,PC 2,PC 3,Cluster
180,180,2015,470000,4,3.0,2380,5125,1.5,0,0,4,7,1925,0,98126,90,10.0,-70725.97787259704,-9243.033005550189,-10545.055355663455,0
181,181,2014,589000,4,3.0,2440,9600,2.0,0,0,5,7,1961,0,98034,53,6.0,48313.26763501577,-5977.877854519964,-10584.934608598143,0
182,182,2014,163500,2,1.5,1050,3419,2.0,0,0,3,7,1996,0,98038,18,20.0,-377229.30910927063,-7836.368420308395,-10397.647330121526,2
183,183,2014,835000,4,2.75,3130,13412,2.0,0,0,3,9,1993,0,98052,21,5.0,294340.10923503875,-4665.210609506847,-10689.937061682906,4
184,184,2014,1100000,5,3.0,4090,12850,1.0,0,2,4,10,1986,0,98033,28,6.0,559321.9552784774,-7918.742731145927,-10824.674146897947,4
185,185,2015,269000,4,1.75,1490,10000,1.0,0,0,4,8,1969,0,98023,46,24.0,-271667.27307535446,-2327.2182431508745,-10417.396558604467,2
186,186,2014,560000,3,2.5,1900,8744,2.0,0,0,3,8,1987,0,98074,27,4.0,19305.168572492104,-6540.3560846877,-10571.10120228707,0
187,187,2015,615000,4,1.0,1330,2400,1.5,0,0,4,6,1901,0,98103,114,10.0,74236.75825426934,-13444.451108698458,-10630.202764490321,0
188,188,2014,585188,3,2.25,2230,10026,1.0,0,0,3,8,1975,0,98052,39,5.0,44505.435459502885,-5513.6976796625,-10574.89332321025,0
189,189,2014,305000,3,1.75,1650,9480,1.0,0,0,3,7,1977,0,98034,37,6.0,-235674.19461206257,-3212.7792195626794,-10433.718462783894,2
190,190,2014,166950,3,1.0,1190,8820,1.0,0,0,3,6,1959,0,98058,55,19.0,-373724.35038139945,-2470.494499018946,-10366.228272354716,2
191,191,2014,799000,3,2.5,2140,9897,1.0,0,0,4,8,1959,0,98040,55,2.0,258304.57019906156,-7816.457222668028,-10683.6775986483,4
192,192,2014,400000,3,2.5,2180,7508,1.0,0,0,4,7,1962,0,98133,52,10.0,-140698.37138675895,-6149.131934751381,-10486.693368601527,2
193,193,2014,230000,3,1.0,1060,10228,1.0,0,0,3,7,1948,0,98155,66,10.0,-310663.628362154,-1703.8757652882998,-10390.047577328609,2
194,194,2014,256883,3,2.5,1690,5025,2.0,0,0,3,8,2003,0,98023,11,24.0,-283833.8360073905,-7178.270811807027,-10423.918563695152,2
195,195,2014,423000,4,2.0,1970,6480,1.5,0,0,5,7,1920,0,98108,94,10.0,-117710.41277389119,-7411.396784505528,-10501.2908589157,0
196,196,2014,465000,3,2.5,2150,4084,2.0,0,0,3,8,2007,0,98126,7,10.0,-75736.68697179366,-10233.762696094524,-10532.055926364737,0
197,197,2015,440000,3,2.5,1910,66211,2.0,0,0,3,7,1997,0,98024,18,9.0,-100104.33754311745,52142.76061809227,-10235.332694565186,0
198,198,2014,385000,3,1.75,1350,155073,1.0,0,0,4,7,1969,0,98038,45,20.0,-154199.2263316167,141556.71577775903,-9802.34599531306,2
199,199,2015,210000,3,1.0,860,11725,1.0,0,0,4,6,1943,0,98056,72,19.0,-330647.6946200429,-4.157303673968545,-10367.716118384451,2
200,200,2014,297000,3,2.5,1940,14952,2.0,0,0,3,8,1994,0,98042,20,22.0,-243617.63898312883,2340.8426981791617,-10392.292357175125,2
201,201,2014,470000,3,1.0,1010,5000,1.0,0,0,3,7,1952,0,98107,62,10.0,-70729.64113168274,-9371.439717133982,-10530.482525223422,0
202,202,2014,226500,3,1.5,1300,7370,1.0,0,0,4,7,1976,0,98023,38,24.0,-314192.0632059106,-4525.545413795565,-10391.197695410934,2
203,203,2015,274250,3,1.0,910,8450,1.0,0,0,4,6,1962,0,98059,53,19.0,-266434.31582362624,-3931.982844485871,-10411.71422278722,2
204,204,2014,840000,4,1.75,2480,11010,1.0,0,0,4,9,1966,0,98040,48,2.0,299314.29919213563,-7119.555424923662,-10685.355777476567,4
205,205,2014,677900,3,2.5,2440,4587,2.0,0,0,3,8,2010,0,98052,4,5.0,137157.58974277836,-11894.386698304084,-10629.803413784646,0
206,206,2015,425000,3,1.0,1010,5864,1.0,0,0,3,7,1915,0,98116,100,10.0,-115718.45899674158,-8050.068933987442,-10498.292535616874,0
207,207,2014,180250,2,0.75,900,9600,1.0,0,0,3,6,1941,0,98166,73,10.0,-360417.63338757365,-1826.5486534333131,-10353.845007679365,2
208,208,2014,464000,6,3.0,2300,3404,2.0,0,0,3,7,1920,1994,98133,94,10.0,-76743.0000762753,-10903.324534849153,-10525.877132789936,0
209,209,2015,320000,4,2.25,1550,7579,2.0,0,0,3,8,1993,0,98038,22,20.0,-220694.48140476845,-5266.473713725568,-10430.57665012385,2
210,210,2014,625504,3,2.25,1270,1566,2.0,0,0,3,8,2014,0,98105,0,10.0,84731.62823303722,-14385.420327565718,-10616.498384931114,0
211,211,2014,592500,4,2.5,2240,12032,1.0,0,0,3,9,1983,0,98074,31,4.0,51837.462074188086,-3582.2437392917527,-10546.460393867183,0
212,212,2015,465000,3,2.5,2714,17936,2.0,0,0,3,9,2005,0,98001,10,23.0,-75594.90270988566,3618.6501642802236,-10450.342181485377,0
213,213,2014,477000,4,2.75,1720,6270,2.0,0,0,3,8,1978,0,98118,36,10.0,-63715.855428617324,-8171.014563056937,-10513.19638402145,0
214,214,2015,280000,2,1.0,850,16400,1.0,0,0,3,6,1923,0,98168,92,10.0,-260603.92261302724,3958.830466073981,-10367.711592374751,2
215,215,2015,1510000,5,3.0,3300,33474,1.0,0,3,3,9,1957,1991,98040,58,2.0,969508.6194296449,8533.864551005967,-10919.049719280632,3
216,216,2014,445838,3,2.5,2250,5692,2.0,0,0,3,8,2000,0,98146,14,10.0,-94881.13789676665,-8430.926165850282,-10494.365202403735,0
217,217,2014,1070000,2,2.25,3900,14864,1.0,0,3,3,8,1947,0,98144,67,10.0,529343.704922261,-5600.537347732989,-10767.82848151716,4
218,218,2014,467000,2,1.5,1320,10800,1.0,0,0,4,8,1947,0,98177,67,10.0,-73669.98104055946,-3540.658135404119,-10484.106750813196,0
219,219,2014,686000,4,2.5,2760,6440,2.0,0,0,3,10,1999,0,98075,15,4.0,145276.5586973456,-10123.141472226549,-10610.176699393221,0
220,220,2014,279950,3,2.0,1750,9750,1.0,0,0,3,7,1961,0,98198,53,10.0,-260719.92670899982,-2688.0745025529386,-10388.112043680743,2
221,221,2014,527000,4,2.25,2330,19436,2.0,0,0,3,8,1987,0,98011,27,12.0,-13583.631767113904,4487.306746209699,-10468.302152758042,0
222,222,2014,325000,3,2.25,2220,16020,1.0,0,0,4,8,1966,0,98030,48,22.0,-215607.7756298598,3124.7135554060587,-10378.765935142384,2
223,223,2014,328000,3,2.25,2020,8379,2.0,0,0,3,7,1994,0,98038,20,20.0,-212685.9460742572,-4546.7748651096,-10415.037175195383,2
224,224,2014,390000,3,2.25,1250,7500,1.0,0,0,5,7,1942,0,98146,72,10.0,-150699.53622090825,-6057.881239613284,-10453.599068666701,2
225,225,2015,479950,2,2.0,1510,6516,1.0,0,0,3,8,2005,0,98053,10,5.0,-60763.87443700233,-7955.571451756213,-10502.454355405467,0
226,226,2014,264950,4,2.25,1720,9753,1.0,0,0,4,7,1978,0,98023,36,24.0,-275719.1450735441,-2532.6606374725143,-10374.417544561315,2
227,227,2015,235000,3,1.0,1430,15246,1.0,0,0,4,7,1961,0,98031,54,22.0,-305612.2280294604,3263.7319877545865,-10334.090405617953,2
228,228,2015,516500,3,2.5,1480,4729,2.0,0,0,3,7,2004,0,98053,11,5.0,-24234.036467872407,-10114.095939321493,-10526.686132573217,0
229,229,2015,655000,2,1.75,1450,15798,2.0,1,4,3,7,1915,1978,98166,100,10.0,114371.30283062434,-453.9332699506456,-10550.862070070387,0
230,230,2014,500000,4,2.75,2280,15347,1.0,0,0,5,7,1960,0,98059,54,19.0,-40623.83577389343,672.8734317596551,-10464.262431059584,0
231,231,2014,315000,6,2.75,2940,7350,1.0,0,0,3,8,1978,0,98023,36,24.0,-225694.0941563172,-5441.357878229409,-10401.064921303787,2
232,232,2014,213000,2,1.0,1000,10200,1.0,0,0,3,6,1961,0,98024,53,9.0,-327663.09274498717,-1559.3602650293717,-10342.598085615764,2
233,233,2014,475000,3,1.5,2480,5280,1.5,0,0,5,7,1947,0,98108,67,10.0,-65724.46871194043,-9138.867249433195,-10493.46427000765,0
234,234,2014,1030000,5,4.0,3760,28040,2.0,0,0,3,10,1983,0,98033,31,6.0,489479.5168616542,7980.832953332188,-10670.442676382168,4
235,235,2015,416000,3,2.0,2220,94300,1.0,0,0,5,7,1976,0,98010,39,18.0,-123817.01041639877,80474.48526545886,-10055.279081632707,2
236,236,2015,410000,4,1.0,1970,4740,1.5,0,0,3,7,1904,2005,98122,111,10.0,-130727.10721426393,-9019.395439579923,-10465.27154887395,2
237,237,2014,800000,3,3.5,3830,221284,2.0,0,0,3,10,1993,0,98077,21,7.0,261455.96409329685,203550.4934002235,-9665.14006372354,4
238,238,2014,472000,6,2.5,4410,14034,1.0,0,2,4,9,1965,0,98003,49,24.0,-68631.94794678355,-350.2629715009508,-10438.556085614975,0
239,239,2014,225000,3,1.75,1430,8505,1.0,0,0,4,7,1968,0,98003,46,24.0,-315680.2022322081,-3375.2224239568177,-10347.690058500037,2
240,240,2014,210000,2,1.0,830,6000,1.0,0,0,3,6,1940,0,98126,74,10.0,-330705.9155368123,-5729.056753984982,-10353.008015910364,2
241,241,2015,455000,2,1.0,1430,5000,1.5,0,0,2,7,1925,0,98115,90,10.0,-85728.08658361578,-9218.122688440782,-10480.953058172507,0
242,242,2015,225000,3,1.0,1300,8316,1.0,0,0,4,6,1954,0,98002,61,23.0,-315682.3498933187,-3564.5400741097083,-10346.141815368184,2
243,243,2014,480000,2,1.0,1030,3060,1.0,0,2,4,7,1918,0,98103,96,10.0,-60749.83734023691,-11413.115460360194,-10502.505526887175,0
244,244,2015,363000,3,2.5,2740,11872,2.0,0,0,3,9,1990,0,98023,25,24.0,-177651.03756220173,-1408.1473376915108,-10393.116439153515,2
245,245,2014,2400000,4,2.5,3650,8354,1.0,1,4,3,9,2000,0,98074,14,4.0,1859206.216916347,-25631.139815135604,-11459.62159343362,1
246,246,2015,181000,2,1.5,720,5120,1.0,0,0,3,6,1954,0,98106,61,10.0,-359713.5035229508,-6314.485962938347,-10336.451396235678,2
247,247,2015,250000,4,2.0,2010,7312,1.0,0,0,4,7,1976,0,98002,39,23.0,-290692.6390377327,-4820.9147930601275,-10355.57720193862,2
248,248,2015,481000,3,1.75,1560,3000,1.0,0,0,4,6,1918,0,98103,97,10.0,-59749.5685501903,-11482.014409545574,-10496.012986867487,0
249,249,2014,260000,3,2.0,1810,7209,1.0,0,0,4,7,1978,0,98032,36,22.0,-280694.56902643695,-5026.0635788601985,-10360.087714577548,2
250,250,2014,455000,4,2.5,3360,7685,2.0,0,0,3,9,2001,0,98058,13,19.0,-85697.40685678791,-6528.642244235393,-10451.215514949025,0
251,251,2015,415000,3,2.25,1510,36224,2.0,0,0,3,8,1991,0,98045,24,16.0,-125408.45875444017,22410.633364754045,-10307.111661364293,2
252,252,2015,349500,3,1.0,1400,3538,1.0,0,0,3,7,1953,0,98118,62,10.0,-191237.36924089983,-9607.673808647372,-10422.048712121208,2
253,253,2014,245000,3,2.5,1730,7442,2.0,0,0,3,7,1987,0,98030,27,22.0,-295691.5396612442,-4640.805573016877,-10347.579624187209,2
254,254,2014,592500,2,2.0,1420,9191,1.5,0,2,5,7,1928,0,98115,86,10.0,51807.16806169204,-6425.255339021767,-10520.082768175065,0
255,255,2014,385000,4,1.75,2360,7620,1.0,0,0,4,7,1955,0,98106,59,10.0,-155696.08834215326,-5884.50280607589,-10414.647639395793,2
256,256,2015,315000,3,1.75,1580,11455,1.0,0,0,4,7,1974,0,98059,41,19.0,-225654.74646982813,-1340.0453414860337,-10363.187559139571,2
257,257,2014,255000,3,1.0,1230,10170,1.0,0,0,3,7,1979,0,98045,35,16.0,-285665.22158111597,-2015.8740684428083,-10338.470419445926,2
258,258,2014,693000,4,2.5,2460,4425,2.0,0,0,3,8,2006,0,98052,8,5.0,152255.19795418804,-12210.072079663245,-10585.289397858307,4
259,259,2014,780000,3,1.0,1660,4400,1.5,0,0,3,8,1911,0,98112,103,10.0,239248.90215484274,-13121.442879897231,-10633.111616218039,4
260,260,2014,237000,3,1.75,1270,8470,1.0,0,0,4,7,1960,0,98198,54,10.0,-303681.46997376345,-3532.7245966615956,-10333.780077775857,2
261,261,2014,525000,3,2.25,2100,40510,2.0,0,0,3,10,1979,0,98074,35,4.0,-15369.721896691137,25579.513157581412,-10332.001506542198,0
262,262,2015,425000,2,1.0,770,5040,1.0,0,0,3,5,1930,0,98144,85,10.0,-115727.22887614183,-8874.857711636807,-10447.06573493522,0
263,263,2014,369900,1,0.75,760,10079,1.0,1,4,5,5,1936,0,98070,78,13.0,-170773.0935516247,-3276.0753326533895,-10394.526151844317,2
264,264,2014,290000,4,2.5,1700,7280,2.0,0,0,4,7,1988,0,98031,26,22.0,-250695.63249320324,-5260.372297389041,-10360.762120380614,2
265,265,2014,285000,3,1.0,1120,10701,1.0,0,0,3,7,1954,0,98106,60,10.0,-255661.61374859358,-1790.1931569298922,-10344.112094470373,2
266,266,2014,415000,2,1.0,1070,4500,1.0,0,0,3,7,1937,0,98115,77,10.0,-125731.65583888616,-9312.451450877066,-10439.04257492972,2
267,267,2015,272500,3,2.5,2070,9900,1.0,0,0,3,8,1979,0,98023,36,24.0,-268167.42055505194,-2461.759661094558,-10335.148114711243,2
268,268,2015,2900000,4,3.25,5050,20100,1.5,0,2,3,11,1982,2008,98004,33,3.0,2359301.691119865,-18965.500120126235,-11639.74746273194,1
269,269,2014,1370000,4,4.75,5310,57346,2.0,0,0,4,11,1989,0,98077,25,7.0,829761.9827805258,33832.19814911741,-10671.021592403273,3
270,270,2015,436000,2,1.0,1040,7538,1.0,0,0,4,7,1939,0,98133,76,10.0,-104701.94902765035,-6488.221786039423,-10432.171146938223,0
271,271,2014,210000,3,1.0,1700,11390,1.0,0,0,4,7,1967,0,98003,47,24.0,-330649.59210300754,-337.41744203407046,-10293.576786115307,2
272,272,2014,236000,3,1.0,1300,5898,1.0,0,0,3,7,1961,0,98178,53,10.0,-304707.49920207233,-6094.370347899935,-10332.880226324265,2
273,273,2014,331000,3,1.75,1080,1306,1.0,0,0,3,7,1954,2003,98199,60,10.0,-209759.3421920284,-11652.42353865492,-10406.771551742177,2
274,274,2015,365000,3,2.5,2653,4510,2.0,0,0,3,8,2006,0,98031,9,22.0,-175726.10748187773,-8790.34790896403,-10398.131139579622,2
275,275,2015,450000,3,2.0,2290,16258,1.0,0,0,5,8,1960,0,98058,55,19.0,-90611.87291038087,2091.9143954386013,-10389.1542468435,0
276,276,2014,770000,4,2.75,3820,26300,2.0,0,0,3,9,2014,0,98028,0,14.0,229475.8169098891,8883.969779792595,-10501.3678355934,4
277,277,2015,455000,4,2.5,2210,49375,1.0,0,0,3,8,1997,0,98038,18,20.0,-85275.6890616721,35155.73155578043,-10238.726365620309,0
278,278,2015,405000,3,1.75,2390,6000,1.0,0,0,3,6,1908,0,98118,107,10.0,-135713.55677740445,-7707.747982472909,-10409.372449827219,2
279,279,2014,304900,4,1.75,2600,11325,1.0,0,0,4,7,1969,0,98031,45,22.0,-235753.72946764107,-1364.99058301989,-10331.157539771171,2
280,280,2015,170000,2,1.0,860,5265,1.0,0,0,3,6,1931,0,98178,84,10.0,-370711.1828183007,-6057.502763608467,-10295.533098126554,2
281,281,2015,2050000,5,3.0,3830,8480,2.0,0,1,5,9,1905,1994,98122,110,10.0,1509226.763166139,-21946.98876528193,-11244.831326427646,3
282,282,2014,780000,4,2.5,3500,7048,2.0,0,0,3,9,2005,0,98053,9,5.0,239279.05473258518,-10469.241239139727,-10589.898501400667,4
283,283,2015,330000,3,3.0,2420,13959,1.0,0,0,4,8,1988,0,98028,27,14.0,-210628.61005654573,1013.2267997539122,-10328.869950456528,2
284,284,2014,370000,4,2.5,2720,8666,2.0,0,0,3,9,1992,0,98030,22,22.0,-170684.01186766956,-4685.330892735902,-10371.472200202541,2
285,285,2014,467000,5,2.25,2500,13500,1.0,0,0,3,7,1979,0,98072,35,7.0,-73640.43733101664,-838.2594261129725,-10399.619854917517,0
286,286,2015,405000,3,1.75,1670,6720,1.0,0,0,3,7,1980,0,98034,35,6.0,-135707.4968156909,-6989.559809548187,-10401.048774009294,2
287,287,2014,675000,5,2.25,2900,10300,1.0,0,0,3,8,1985,0,98006,29,3.0,134316.65426842018,-6151.532704841174,-10518.265465271113,0
288,288,2014,500000,2,1.0,1640,14100,1.0,0,0,4,7,1954,0,98006,60,3.0,-40637.6049749991,-575.8558872025375,-10414.730658926668,0
289,289,2014,389999,4,2.5,1890,15770,2.0,0,0,4,7,1968,0,98166,46,10.0,-150615.33006554883,2212.843399116543,-10348.01018289641,2
290,290,2015,630000,4,1.75,2950,9025,1.0,0,2,4,8,1975,0,98034,40,6.0,89306.18320653452,-6968.893328430674,-10497.580908562264,0
291,291,2014,360000,4,2.5,2160,9528,2.0,0,0,3,9,1992,0,98001,22,23.0,-180675.69649488683,-3723.116502413359,-10357.767504477008,2
292,292,2014,580000,4,3.0,3280,11060,2.0,0,0,3,8,1986,0,98056,28,19.0,39330.1111366366,-4424.954879798882,-10458.93442126514,0
293,293,2014,550000,3,2.0,1970,4166,2.0,0,3,5,8,1929,0,98126,85,10.0,9259.344026314662,-11016.73438504534,-10479.6469746251,0
294,294,2014,879000,4,2.5,3360,22111,2.0,0,0,3,10,1994,0,98075,20,4.0,338426.63204203045,3585.979891178861,-10561.002377859782,4
295,295,2014,265000,3,2.0,1320,8959,1.0,0,0,3,7,1993,0,98042,21,22.0,-275677.88721987937,-3328.4059641508065,-10310.769636060068,2
296,296,2015,446500,3,2.5,2650,7286,2.0,0,0,3,8,1990,0,98059,25,19.0,-94202.23310224431,-6843.142502309323,-10405.719519078086,0
297,297,2014,404000,3,1.5,2030,8880,1.0,0,0,3,7,1963,0,98108,51,10.0,-136684.8542399798,-4818.72498486683,-10378.144420134535,2
298,298,2014,267500,3,1.75,1590,11914,1.0,0,2,3,7,1957,0,98188,57,10.0,-273147.51328945404,-398.39755069959307,-10294.47467881003,2
299,299,2014,3080000,4,5.0,4550,18641,1.0,1,4,3,10,2002,0,98074,12,4.0,2539276.125234171,-22255.511853908163,-11707.052132767207,1
300,300,2014,335000,3,2.5,2440,7632,2.0,0,0,3,8,1998,0,98003,16,24.0,-205693.13877134168,-5364.213803179966,-10343.257906718023,2
301,301,2014,576000,3,2.5,1940,9000,1.0,0,0,4,7,1948,0,98117,66,10.0,35307.04040874125,-6447.4627096130025,-10463.127025346801,0
302,302,2015,208633,3,2.5,2040,3810,2.0,0,0,3,8,2006,0,98038,9,20.0,-332092.94879975944,-7902.34767274697,-10294.95950880503,2
303,303,2015,315000,3,2.25,2200,8750,1.0,0,0,4,7,1964,0,98166,51,10.0,-225681.1306709142,-4043.598650429129,-10325.895186832262,2
304,304,2015,725000,3,1.75,1920,3300,1.0,0,0,4,8,1913,0,98112,102,10.0,184241.13097033938,-13661.83625005867,-10563.518038740602,4
305,305,2015,550000,4,2.75,1800,7750,1.0,0,0,4,8,1965,0,98177,50,10.0,9295.477827109658,-7433.441101378672,-10451.941468679528,0
306,306,2014,610750,4,2.25,2180,7297,2.0,0,0,3,8,1984,0,98074,30,4.0,70038.30326125905,-8503.039298106922,-10482.806246578815,0
307,307,2015,550700,2,1.0,1010,5000,1.5,0,0,4,6,1908,0,98105,107,10.0,9966.105853875626,-10192.295794583426,-10466.380418147104,0
308,308,2015,665000,4,2.75,3320,10574,2.0,0,0,5,8,1960,0,98056,55,19.0,124320.717880064,-5774.981066743148,-10489.071708089044,0
309,309,2015,834000,4,2.5,2370,4000,1.5,0,2,5,8,1928,0,98144,87,10.0,293243.2265542581,-14068.872452585798,-10609.825299159753,4
310,310,2014,201000,5,1.75,1660,78408,1.5,0,0,3,6,1915,0,98065,99,11.0,-338968.01828553434,66767.4184421432,-9944.02227486025,2
311,311,2014,2380000,5,2.5,3650,9050,2.0,0,4,5,10,1921,0,98119,93,10.0,1839214.3865460055,-24732.187365515878,-11380.233125991275,1
312,312,2014,1380000,4,3.25,4290,12103,1.0,0,3,3,11,1997,0,98006,17,3.0,839299.8476434808,-11512.170896013557,-10844.27408045923,3
313,313,2014,305000,4,2.25,1950,7700,1.0,0,0,3,8,1979,0,98058,35,19.0,-235691.70238283544,-4992.507475216506,-10316.555945987262,2
314,314,2015,487000,3,2.0,2590,14052,1.0,0,0,5,8,1948,0,98133,67,10.0,-53635.72256854553,-489.53482664768995,-10378.134661103057,0
315,315,2015,390000,3,2.5,1930,64904,1.0,0,0,4,8,1988,0,98042,27,22.0,-150114.86650882257,51343.6322213893,-10097.332370666532,2
316,316,2014,548000,2,1.0,1470,3864,1.0,0,0,4,7,1916,0,98103,98,10.0,7255.514976862847,-11299.698987923819,-10459.171312800023,0
317,317,2014,268750,4,1.0,800,8775,1.0,0,0,3,6,1943,0,98166,71,10.0,-271930.8603566598,-3551.901115851217,-10293.896024577352,2
318,318,2014,819900,5,2.75,3150,7119,2.0,0,0,3,9,2013,0,98052,1,5.0,279177.05230959086,-10804.86845775764,-10575.741505752994,4
319,319,2014,520000,3,2.25,2030,16200,2.0,0,0,3,8,1984,0,98027,30,8.0,-20616.62896435616,1321.4971637604085,-10382.761246627791,0
320,320,2014,230000,3,2.0,1450,11204,1.0,0,0,3,7,2003,0,98001,11,23.0,-310652.9640892695,-727.5465604351828,-10256.799336932476,2
321,321,2015,240000,3,1.75,1510,10248,1.0,0,0,3,7,1969,0,98023,46,24.0,-300663.1083642978,-1785.005640959669,-10265.155409798848,2
322,322,2014,232000,2,1.0,1240,12092,1.0,0,0,3,6,1922,1984,98146,92,10.0,-308644.1388922914,139.4432863116388,-10256.53906994903,2
323,323,2014,274975,3,2.5,3030,45004,2.0,0,0,3,9,1987,0,98077,27,7.0,-265334.05842710566,32616.857572527628,-10115.907604742366,2
324,324,2014,740000,4,2.0,2050,4400,1.5,0,0,4,9,1922,0,98102,92,10.0,199251.7488333279,-12714.166607747367,-10545.68565713986,4
325,325,2015,186375,3,1.0,1000,7636,1.0,0,0,2,7,1952,0,98166,63,10.0,-354312.6910040421,-3852.9829104889454,-10247.542136568376,2
326,326,2014,790000,3,2.25,2370,10289,1.0,0,0,4,9,1977,0,98005,37,3.0,249309.50061910166,-7333.045948841815,-10541.199434572794,4
327,327,2014,880000,4,3.5,2800,6750,2.0,0,0,3,9,1951,2002,98105,63,10.0,339269.7656051939,-11785.776583542376,-10604.923234763108,4
328,328,2015,279000,6,1.75,2240,11180,2.0,0,0,4,7,1955,0,98198,60,10.0,-261654.43252223934,-1247.8171034985444,-10270.988503158684,2
329,329,2014,295000,3,2.0,1810,10530,1.0,0,2,3,8,1991,0,98022,23,21.0,-245662.6439723357,-2061.4416780082584,-10283.026324324452,2
330,330,2015,640000,2,1.0,1070,5000,1.0,0,0,3,7,1924,0,98103,91,10.0,99261.46161349629,-11100.046271180216,-10489.358245311345,0
331,331,2014,940000,4,2.0,2490,9525,2.0,0,0,5,9,1968,0,98040,46,2.0,399293.9520183664,-9621.58088086762,-10616.90610129529,4
332,332,2014,260000,4,2.5,1960,5238,2.0,0,0,3,7,2003,0,98038,11,20.0,-280714.29974707216,-6996.951091012141,-10285.399675217715,2
333,333,2014,559900,3,2.75,2930,5569,1.0,0,0,3,9,2004,0,98072,10,7.0,19174.779320462505,-9712.30634127124,-10434.082730454938,0
334,334,2014,791500,4,2.0,1510,3500,1.5,0,0,5,7,1911,0,98103,103,10.0,250738.9136470344,-14138.995403756346,-10568.829697794741,4
335,335,2014,265000,3,1.75,1420,8250,1.0,0,0,3,7,1954,0,98133,60,10.0,-275684.9002064914,-4037.318103048157,-10273.655891741317,2
336,336,2015,245000,3,1.75,1740,11547,1.0,0,0,3,7,1954,0,98178,61,10.0,-295649.76315551484,-536.4555819877343,-10245.854198749445,2
337,337,2015,485000,4,1.75,2560,43995,2.0,0,0,4,7,1962,0,98052,53,5.0,-55331.32721003294,29471.681836643733,-10217.406792305466,0
338,338,2014,684000,4,3.5,3040,8414,2.0,0,0,3,9,2010,0,98059,4,19.0,143297.27481046165,-8128.801451257784,-10479.895727547295,0
339,339,2014,425000,3,1.75,2500,6840,1.0,0,0,3,8,1957,0,98125,57,10.0,-115705.86382715701,-7071.12613006569,-10354.330061643646,0
340,340,2014,309600,4,1.75,1275,20000,1.0,0,0,4,6,1991,0,98070,23,13.0,-230968.10614392237,7258.166882987829,-10238.637201754487,2
341,341,2014,552250,4,2.5,2580,5823,2.0,0,0,3,8,2002,0,98065,12,11.0,11527.158517418226,-9381.44040243076,-10422.472018348752,0
342,342,2014,165000,4,1.0,1000,7134,1.0,0,0,3,6,1943,0,98178,71,10.0,-375691.64598662395,-4137.740020822317,-10221.778026339643,2
343,343,2014,320000,2,1.0,1070,32633,1.0,0,0,4,6,1930,0,98059,84,19.0,-220440.62190161712,19784.10797975083,-10184.312370089705,2
344,344,2014,206600,3,2.0,1390,13464,1.0,0,0,4,7,1987,0,98030,27,22.0,-334028.8413190587,1769.9209329425114,-10210.6418953025,2
345,345,2015,387000,4,1.75,2500,7690,1.0,0,0,3,7,1973,0,98155,42,10.0,-153695.19638007612,-5834.918335300333,-10324.730709129024,2
346,346,2014,299000,1,0.75,560,12120,1.0,0,0,3,4,1967,0,98014,47,15.0,-241648.88168167978,-515.3185948102362,-10266.271943550435,2
347,347,2014,855000,4,2.75,2270,10460,2.0,0,0,3,9,1965,0,98040,49,2.0,314307.60764658125,-7823.1692974555235,-10553.550735627596,4
